日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2014-12-05,100.0,0.0,0.0,-4.05833253,-5.96200865,-0.05996402,-5.26714665
2014-12-12,100.0,0.0,0.0,-2.07598903,-7.00269692,-0.029991,-14.05981437
2014-12-19,100.0,0.0,0.0,-1.04888185,-5.78481251,-2.29604299,-3.75360924
2014-12-26,100.0,0.0,0.0,-0.52720581,-6.99404762,-0.009999,-1.05867221
2015-01-02,100.0,0.0,0.0,-0.25932575,-6.92479523,0.0,-0.31897927
2015-01-09,100.0,0.0,0.0,-0.12983122,-4.31537652,0.0,-0.10987913
2015-01-16,100.0,0.0,0.0,-0.06995103,-8.02060338,0.0,-0.03998401
2015-01-23,100.0,0.0,0.0,-0.029991,-6.82072307,0.0,-0.03998401
2015-01-30,100.0,0.0,0.0,-0.019996,-4.11352958,0.0,-0.03998401
2015-02-06,100.0,0.0,0.0,-0.009999,-4.11352958,0.0,-0.03998401
2015-02-13,100.0,0.0,0.0,0.0,-4.11352958,0.0,-11.55921111
2015-03-06,100.0,0.0,0.0,0.0,-1.15646931,0.0,0.16025641
2015-03-13,100.0,0.0,0.0,0.0,-18.77183007,-8.85060614,0.14019627
2015-03-20,100.0,0.0,0.0,0.0,-9.38745922,-1.50694376,0.08006405
2015-03-27,100.0,0.0,0.0,0.0,-4.69837034,7.34220696,0.05002501
2015-04-03,100.0,0.0,0.0,0.0,-2.34375,-3.69799692,-3.47490347
2015-04-10,100.0,0.0,0.0,0.0,-1.17600553,-5.86463334,-2.61005064
2015-04-17,100.0,0.0,0.0,0.0,-0.58653942,-5.25817148,-1.5263417
2015-04-24,100.0,0.0,0.0,0.0,-22.51665892,-1.2345679,-0.81333069
2015-05-01,100.0,0.0,0.0,0.0,-4.11352958,6.57572205,-0.41824338
2015-05-08,100.0,0.0,0.0,0.0,-9.36282063,-5.29406194,-0.20955992
2015-05-15,100.0,0.0,0.0,0.0,-15.14637251,-5.59803644,-0.10987913
2015-05-22,100.0,0.0,0.0,0.0,-13.94148021,-4.55283001,-0.04997501
2015-05-29,100.0,0.0,0.0,0.0,-7.73205388,-1.66191366,-0.029991
2015-06-05,100.0,0.0,0.0,0.0,-4.05833253,-5.49097439,-15.81782978
2015-06-12,100.0,0.0,0.0,0.0,-2.07598903,-5.49097439,-5.46417092
2015-06-19,100.0,0.0,0.0,0.0,-1.04888185,-7.40740741,-2.12391113
2015-06-26,100.0,0.0,0.0,0.0,-0.52720581,-7.86806707,-0.91161316
2015-07-03,100.0,0.0,0.0,0.0,-0.25932575,-7.44168826,-0.41824338
2015-07-10,100.0,0.0,0.0,0.0,-0.12983122,-6.54205607,0.18032458
2015-07-17,100.0,0.0,0.0,0.0,-0.06995103,-3.97541771,-10.88138312
2015-07-24,100.0,0.0,0.0,0.0,-0.029991,-9.40387751,-4.31537652
2015-07-31,100.0,0.0,0.0,0.0,-0.019996,-12.67138241,-1.87420273
2015-08-07,100.0,0.0,0.0,0.0,-0.009999,-5.29406194,-0.86249628
2015-08-14,100.0,0.0,0.0,0.0,0.0,-0.38848491,-0.41824338
2015-08-21,100.0,0.0,0.0,0.0,0.0,-0.87232355,-0.1996008
2015-08-28,100.0,0.0,0.0,0.0,0.0,-3.73507894,-0.0999001
2015-09-04,100.0,0.0,0.0,0.0,0.0,4.1449698,-0.04997501
2015-09-11,100.0,0.0,0.0,0.0,0.0,12.01971547,-0.019996
2015-09-18,100.0,0.0,0.0,0.0,0.0,18.14744802,-1.06846063
2015-09-25,100.0,0.0,0.0,0.0,0.0,6.07828577,-3.77213241
2015-10-02,100.0,0.0,0.0,0.0,0.0,0.71507705,-2.69533911
2015-10-09,100.0,0.0,0.0,0.0,0.0,-0.21951706,23.45679012
2015-10-16,100.0,0.0,0.0,0.0,0.0,-0.25932575,1.85373803
2015-10-23,100.0,0.0,0.0,0.0,0.0,-8.47519678,-1.54573201
2015-10-30,100.0,0.0,0.0,0.0,0.0,-3.11016374,-1.39039542
2015-11-06,100.0,0.0,0.0,0.0,0.0,-4.67111535,-0.85266706
2015-11-13,100.0,0.0,0.0,0.0,0.0,-7.27002967,-0.45789369
2015-11-20,100.0,0.0,0.0,0.0,0.0,-0.78380792,-0.23942538
2015-11-27,100.0,0.0,0.0,0.0,0.0,-1.67158309,-0.11985617
2015-12-04,100.0,0.0,0.0,0.0,0.0,-5.96200865,-0.05996402
2015-12-11,100.0,0.0,0.0,0.0,0.0,-7.00269692,-0.029991
2015-12-18,100.0,0.0,0.0,0.0,0.0,-5.78481251,-2.29604299
2015-12-25,100.0,0.0,0.0,0.0,0.0,-6.99404762,-0.009999
2016-01-01,100.0,0.0,0.0,0.0,0.0,-6.92479523,0.0
2016-01-08,100.0,0.0,0.0,0.0,0.0,-4.31537652,0.0
2016-01-15,100.0,0.0,0.0,0.0,0.0,-8.02060338,0.0
2016-01-22,100.0,0.0,0.0,0.0,0.0,-6.82072307,0.0
2016-01-29,100.0,0.0,0.0,0.0,0.0,-4.11352958,0.0
2016-02-26,100.0,0.0,0.0,0.0,0.0,-2.22917481,0.0
2016-03-04,100.0,0.0,0.0,0.0,0.0,-1.15646931,0.0
2016-03-11,100.0,0.0,0.0,0.0,0.0,-18.77183007,-8.85060614
2016-03-18,100.0,0.0,0.0,0.0,0.0,-9.38745922,-1.50694376
2016-03-25,100.0,0.0,0.0,0.0,0.0,-4.69837034,7.34220696
2016-04-01,100.0,0.0,0.0,0.0,0.0,-2.34375,-3.69799692
2016-04-08,100.0,0.0,0.0,0.0,0.0,-1.17600553,-5.86463334
2016-04-15,100.0,0.0,0.0,0.0,0.0,-0.58653942,-5.25817148
2016-04-22,100.0,0.0,0.0,0.0,0.0,-22.51665892,-1.2345679
2016-04-29,100.0,0.0,0.0,0.0,0.0,-4.11352958,6.57572205
2016-05-06,100.0,0.0,0.0,0.0,0.0,-9.36282063,-5.29406194
2016-05-13,100.0,0.0,0.0,0.0,0.0,-15.14637251,-5.59803644
2016-05-20,100.0,0.0,0.0,0.0,0.0,-13.94148021,-4.55283001
2016-05-27,100.0,0.0,0.0,0.0,0.0,-7.73205388,-1.66191366
2016-06-03,100.0,0.0,0.0,0.0,0.0,-4.05833253,-5.49097439
2016-06-10,100.0,0.0,0.0,0.0,0.0,-2.07598903,-5.49097439
2016-06-17,100.0,0.0,0.0,0.0,0.0,-1.04888185,-7.40740741
2016-06-24,100.0,0.0,0.0,0.0,0.0,-0.52720581,-7.86806707
2016-07-01,100.0,0.0,0.0,0.0,0.0,-0.25932575,-7.44168826
2016-07-08,100.0,0.0,0.0,0.0,0.0,-0.12983122,-6.54205607
2016-07-15,100.0,0.0,0.0,0.0,0.0,-0.06995103,-3.97541771
2016-07-22,100.0,0.0,0.0,0.0,0.0,-0.029991,-9.40387751
2016-07-29,100.0,0.0,0.0,0.0,0.0,-0.019996,-12.67138241
2016-08-05,100.0,0.0,0.0,0.0,0.0,-0.009999,-5.29406194
2016-08-12,100.0,0.0,0.0,0.0,0.0,0.0,-0.38848491
2016-08-19,100.0,0.0,0.0,0.0,0.0,0.0,-0.87232355
2016-08-26,100.0,0.0,0.0,0.0,0.0,0.0,-3.73507894
2016-09-02,100.0,0.0,0.0,0.0,0.0,0.0,4.1449698
2016-09-09,100.0,0.0,0.0,0.0,0.0,0.0,12.01971547
2016-09-16,100.0,0.0,0.0,0.0,0.0,0.0,18.14744802
2016-09-23,100.0,0.0,0.0,0.0,0.0,0.0,6.07828577
2016-09-30,100.0,0.0,0.0,0.0,0.0,0.0,0.71507705
2016-10-07,100.0,0.0,0.0,0.0,0.0,0.0,-0.21951706
2016-10-14,100.0,0.0,0.0,0.0,0.0,0.0,-0.25932575
2016-10-21,100.0,0.0,0.0,0.0,0.0,0.0,-8.47519678
2016-10-28,100.0,0.0,0.0,0.0,0.0,0.0,-3.11016374
2016-11-04,100.0,0.0,0.0,0.0,0.0,0.0,-4.67111535
2016-11-11,100.0,0.0,0.0,0.0,0.0,0.0,-7.27002967
2016-11-18,100.0,0.0,0.0,0.0,0.0,0.0,-0.78380792
2016-11-25,100.0,0.0,0.0,0.0,0.0,0.0,-1.67158309
2016-12-02,100.0,0.0,0.0,0.0,0.0,0.0,-5.96200865
2016-12-09,100.0,0.0,0.0,0.0,0.0,0.0,-7.00269692
2016-12-16,100.0,0.0,0.0,0.0,0.0,0.0,-5.78481251
2016-12-23,100.0,0.0,0.0,0.0,0.0,0.0,-6.99404762
2016-12-30,100.0,0.0,0.0,0.0,0.0,0.0,-6.92479523
2017-01-06,100.0,0.0,0.0,0.0,0.0,0.0,-4.31537652
2017-01-13,100.0,0.0,0.0,0.0,0.0,0.0,-8.02060338
2017-01-20,100.0,0.0,0.0,0.0,0.0,0.0,-6.82072307
2017-02-10,100.0,0.0,0.0,0.0,0.0,0.0,-4.11352958
2017-02-17,100.0,0.0,0.0,0.0,0.0,0.0,-4.11352958
2017-02-24,100.0,0.0,0.0,0.0,0.0,0.0,-2.22917481
2017-03-03,100.0,0.0,0.0,0.0,0.0,0.0,-1.15646931
2017-03-10,100.0,0.0,0.0,0.0,0.0,0.0,-18.77183007
2017-03-17,100.0,0.0,0.0,0.0,0.0,0.0,-9.38745922
2017-03-24,100.0,0.0,0.0,0.0,0.0,0.0,-4.69837034
2017-03-31,100.0,0.0,0.0,0.0,0.0,0.0,-2.34375
2017-04-07,100.0,0.0,0.0,0.0,0.0,0.0,-1.17600553
2017-04-14,100.0,0.0,0.0,0.0,0.0,0.0,-0.58653942
2017-04-21,100.0,0.0,0.0,0.0,0.0,0.0,-22.51665892
2017-04-28,100.0,0.0,0.0,0.0,0.0,0.0,-4.11352958
2017-05-05,100.0,0.0,0.0,0.0,0.0,0.0,-9.36282063
2017-05-12,100.0,0.0,0.0,0.0,0.0,0.0,-15.14637251
2017-05-19,100.0,0.0,0.0,0.0,0.0,0.0,-13.94148021
2017-05-26,100.0,0.0,0.0,0.0,0.0,0.0,-7.73205388
2017-06-02,100.0,0.0,0.0,0.0,0.0,0.0,-4.05833253
2017-06-09,100.05,0.05,0.05,0.05,0.05,0.05,-2.02702703
2017-06-16,100.51,0.45977011,0.51,0.51,0.51,0.51,-0.54423115
2017-06-23,100.97,0.4576659,0.97,0.97,0.97,0.97,0.43768029
2017-06-30,100.37,-0.59423591,0.37,0.37,0.37,0.37,0.10971474
2017-07-07,100.56,0.18929959,0.56,0.56,0.56,0.56,0.42944173
2017-07-14,100.25,-0.30827367,0.25,0.25,0.25,0.25,0.17987409
2017-07-21,100.0,-0.24937656,0.0,0.0,0.0,0.0,-0.029991
2017-07-28,100.0,0.0,0.0,0.0,0.0,0.0,-0.019996
2017-08-04,100.0,0.0,0.0,0.0,0.0,0.0,-0.009999
2017-08-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,100.0,0.0,-0.04997501,0.0,0.0,0.0,0.0
2017-09-22,100.0,0.0,-0.5074122,0.0,0.0,0.0,0.0
2017-09-29,100.0,0.0,-0.96068139,0.0,0.0,0.0,0.0
2017-10-06,100.0,0.0,-0.36863605,0.0,0.0,0.0,0.0
2017-10-13,100.0,0.0,-0.55688146,0.0,0.0,0.0,0.0
2017-10-20,100.0,0.0,-0.24937656,0.0,0.0,0.0,0.0
2017-10-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15,100.0,0.0,0.0,-0.04997501,0.0,0.0,0.0
2017-12-22,100.0,0.0,0.0,-0.5074122,0.0,0.0,0.0
2017-12-29,100.0,0.0,0.0,-0.96068139,0.0,0.0,0.0
2018-01-05,100.0,0.0,0.0,-0.36863605,0.0,0.0,0.0
2018-01-12,100.0,0.0,0.0,-0.55688146,0.0,0.0,0.0
2018-01-19,100.0,0.0,0.0,-0.24937656,0.0,0.0,0.0
2018-01-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-20,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,100.0,0.0,0.0,0.0,-0.04997501,0.0,0.0
2018-06-22,100.0,0.0,0.0,0.0,-0.5074122,0.0,0.0
2018-06-29,100.0,0.0,0.0,0.0,-0.96068139,0.0,0.0
2018-07-06,100.0,0.0,0.0,0.0,-0.36863605,0.0,0.0
2018-07-13,100.0,0.0,0.0,0.0,-0.55688146,0.0,0.0
2018-07-20,100.0,0.0,0.0,0.0,-0.24937656,0.0,0.0
2018-07-27,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,99.88,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12
2019-04-26,99.94,0.06007209,-0.06,-0.06,-0.06,-0.06,-0.06
2019-05-03,99.97,0.03001801,-0.03,-0.03,-0.03,-0.03,-0.03
2019-05-10,99.99,0.020006,-0.01,-0.01,-0.01,-0.01,-0.01
2019-05-17,99.99,0.0,-0.01,-0.01,-0.01,-0.01,-0.01
2019-05-24,99.66,-0.330033,-0.34,-0.34,-0.34,-0.34,-0.34
2019-05-31,99.5,-0.16054586,-0.5,-0.5,-0.5,-0.5,-0.5
2019-06-07,100.17,0.67336683,0.17,0.17,0.17,0.17,0.17
2019-06-14,100.08,-0.08984726,0.08,0.08,0.08,0.02998501,0.08
2019-06-21,100.04,-0.03996803,0.04,0.04,0.04,-0.46761516,0.04
2019-06-28,100.02,-0.019992,0.02,0.02,0.02,-0.94087353,0.02
2019-07-05,99.53,-0.48990202,-0.47,-0.47,-0.47,-0.83690346,-0.47
2019-07-12,99.77,0.24113333,-0.23,-0.23,-0.23,-0.78560064,-0.23
2019-07-19,99.88,0.11025358,0.0,-0.12,-0.12,-0.36907731,-0.12
2019-07-26,99.94,0.06007209,0.0,-0.06,-0.06,-0.06,-0.06
2019-08-02,98.75,-1.19071443,-1.19071443,-1.25,-1.25,-1.25,-1.25
2019-08-09,99.37,0.6278481,-0.60018005,-0.63,-0.63,-0.63,-0.63
2019-08-16,99.69,0.32202878,-0.30003,-0.31,-0.31,-0.31,-0.31
2019-08-23,99.84,0.15046645,-0.150015,-0.16,-0.16,-0.16,-0.16
2019-08-30,99.37,-0.47075321,-0.29098936,-0.63,-0.63,-0.63,-0.63
2019-09-06,99.69,0.32202878,0.19095477,-0.31,-0.31,-0.31,-0.31
2019-09-13,99.84,0.15046645,-0.32943995,-0.16,-0.16,-0.16,-0.16
2019-09-20,99.92,0.08012821,-0.1598721,-0.08,-0.08,-0.08,-0.08
2019-09-27,101.33,1.4111289,1.28948421,1.33,1.33,1.33,1.33
2019-10-04,103.25,1.89479917,3.22935413,3.25,3.25,3.25,3.25
2019-10-11,101.62,-1.57869249,2.09986939,1.62,1.62,1.62,1.62
2019-10-18,100.81,-0.79708719,1.04239751,0.81,0.81,0.81,0.81
2019-10-25,100.61,-0.19839302,0.73087705,0.73087705,0.61,0.61,0.61
2019-11-01,100.3,-0.30812047,0.36021613,0.36021613,0.3,0.3,0.3
2019-11-08,100.15,-0.14955135,1.41772152,0.18005402,0.15,0.15,0.15
2019-11-15,100.86,0.7089366,1.49944651,0.87008701,0.86,0.86,0.86
2019-11-22,101.18,0.31727147,1.49463336,1.19011901,1.18,1.18,1.18
2019-11-29,101.34,0.15813402,1.50240385,1.68573149,1.34,1.34,1.34
2019-12-06,101.42,0.07894217,1.73537968,1.92964824,1.42,1.42,1.42
2019-12-13,99.72,-1.67619799,-0.12019231,-0.4492363,-0.28,-0.28,-0.28
2019-12-20,99.86,0.1403931,-0.06004804,-0.21982414,-0.14,-0.14,-0.14
2019-12-27,99.93,0.07009814,-1.3816244,-0.10995602,-0.07,-0.07,-0.07
2020-01-03,100.37,0.44030822,-0.94739959,0.34993001,0.37,0.37,0.37
2020-01-10,100.99,0.61771446,-2.18886199,1.4668944,0.99,0.99,0.99
2020-03-06,100.5,-0.48519655,-0.90711891,0.81251881,0.5,0.5,0.5
2020-03-13,100.25,-0.24875622,0.53148817,0.41065705,0.25,0.25,0.25
2020-03-20,100.12,-0.12967581,0.26036451,0.20016013,0.12,0.12,0.12
2020-03-27,100.06,-0.05992809,0.13009106,-1.2533307,0.06,0.06,0.06
2020-04-03,100.03,-0.02998201,-0.33874664,-1.28293694,0.03,0.03,0.03
2020-04-10,100.02,-0.009997,-0.96049114,-3.1283293,0.02,0.02,0.02
2020-04-17,100.01,-0.009998,-0.97039311,-1.58433379,0.01,0.01,0.01
2020-04-24,100.0,-0.009999,-0.98029508,-0.80349172,0.12014417,0.0,0.0
2020-05-01,100.0,0.0,-0.98029508,-0.29910269,0.06003602,0.0,0.0
2020-05-08,100.0,0.0,-0.98029508,-0.14977534,0.030009,0.0,0.0
2020-05-15,100.0,0.0,-0.98029508,-0.85266706,0.010001,0.0,0.0
2020-05-22,100.0,0.0,-0.98029508,-1.16623839,0.010001,0.0,0.0
2020-05-29,100.0,0.0,-0.98029508,-1.32228143,0.34115994,0.0,0.0
2020-06-05,100.0,0.0,-0.98029508,-1.32228143,0.50251256,0.0,0.0
2020-06-12,100.0,0.0,-0.49751244,-1.40011832,-0.16971149,0.0,-0.04997501
2020-06-19,100.0,0.0,-0.24937656,0.2807862,-0.07993605,0.0,-0.5074122
2020-06-26,100.0,0.0,-0.11985617,0.14019627,-0.03998401,0.0,-0.96068139
2020-07-03,100.0,0.0,-0.029991,-0.36863605,-0.019996,0.0,-0.36863605
2020-07-10,100.0,0.0,-0.019996,-0.98029508,0.47221943,0.0,-0.55688146
2020-07-17,100.61,0.61,0.59994001,-0.37627488,0.84193645,0.61,0.35910224
2020-07-24,100.31,-0.2981811,0.31,-0.67333399,0.43051662,0.31,0.31
2020-07-31,100.15,-0.15950553,0.15,-0.83176552,0.21012608,0.15,0.15
2020-08-07,101.05,0.89865202,1.05,0.05941182,2.32911392,1.05,1.05
2020-08-14,100.52,-0.52449283,0.52,-0.46539261,1.15729093,0.52,0.52
2020-08-21,100.26,-0.25865499,0.26,-0.72284385,0.57177249,0.26,0.26
2020-08-28,100.13,-0.12966288,0.13,-0.85156946,0.29046474,0.13,0.13
2020-09-04,100.07,-0.0599221,0.07,-0.91098129,0.70443796,0.07,0.07
2020-09-11,100.03,-0.03997202,0.03,-0.46766169,0.34105728,0.03,0.03
2020-09-18,100.95,0.91972408,0.95,0.69825436,1.11177885,0.95,0.95
2020-09-25,100.47,-0.47548291,0.47,0.3495805,0.55044035,0.47,0.47
2020-10-02,100.24,-0.22892406,0.24,0.17989206,-1.07569328,0.24,0.24
2020-10-09,100.12,-0.11971269,0.12,0.08997301,-3.031477,0.12,0.12
2020-10-16,100.06,-0.05992809,0.06,0.039992,-1.53513088,0.06,0.06
2020-10-23,100.03,-0.02998201,-0.57648345,0.019998,-0.77373276,0.03,0.03
2020-10-30,100.01,-0.019994,-0.29907287,0.01,-0.59636219,0.01,0.01
2020-11-06,100.94,0.92990701,0.78881677,0.94,0.63808574,0.94,0.94
2020-11-13,100.47,-0.46562314,-0.57397328,0.47,0.31952072,0.47,0.47
2020-11-20,100.23,-0.23887728,-0.2884998,0.23,-0.6246282,0.23,0.23
2020-11-27,100.12,-0.10974758,-0.13963694,0.12,-1.04763787,0.12,0.12
2020-12-04,100.06,-0.05992809,-0.009993,0.06,-1.2630748,0.06,0.06
2020-12-11,100.03,-0.02998201,0.0,0.03,-1.37053836,0.03,0.03
2020-12-18,100.01,-0.019994,-0.93115404,0.01,0.29081428,0.01,0.01
2020-12-25,100.01,0.0,-0.45784811,0.01,0.15021029,0.01,0.01
2021-01-01,100.0,-0.009999,-0.46780133,0.0,0.07004903,0.0,0.0
2021-01-08,100.0,0.0,-0.23942538,0.0,-0.36863605,0.0,0.0
2021-01-15,100.0,0.0,-0.11985617,0.0,-0.98029508,0.0,0.0
2021-01-22,100.0,0.0,-0.05996402,-0.60630156,-0.98029508,0.0,0.0
2021-01-29,100.0,0.0,-0.029991,-0.30904197,-0.98029508,0.0,0.0
2021-03-05,100.0,0.0,-0.05996402,-0.06995103,-0.98029508,0.0,0.0
2021-03-12,100.0,0.0,-0.029991,-0.029991,-0.49751244,0.0,0.0
2021-03-19,100.0,0.0,-0.009999,-0.94105993,-0.24937656,0.0,0.0
2021-03-26,100.0,0.0,-0.009999,-0.46780133,-0.11985617,0.0,0.0
2021-04-02,100.67,0.67,0.67,0.42897047,0.60963422,0.67,0.67
2021-04-09,100.33,-0.33773716,0.33,0.2097483,0.29991003,0.33,0.33
2021-04-16,100.17,-0.15947374,0.17,0.10993404,0.14997001,0.17,0.17
2021-04-23,100.75,0.57901567,0.75,0.71978406,0.73992601,0.87104525,0.75
2021-04-30,101.04,0.28784119,1.04,1.02989701,1.04,1.1006604,1.04
2021-05-07,100.52,-0.51464766,0.52,-0.41608877,0.52,0.55016505,0.52
2021-05-14,100.26,-0.25865499,0.26,-0.20901762,0.26,0.270027,0.26
2021-05-21,100.13,-0.12966288,0.13,-0.09977053,0.13,0.140014,0.13
2021-05-28,100.07,-0.0599221,0.07,-0.04994007,0.07,0.41139876,0.07
2021-06-04,100.03,-0.03997202,0.03,-0.02998201,0.03,0.53266332,0.03
2021-06-11,100.02,-0.009997,0.02,-0.009997,0.02,-0.14974543,0.02
2021-06-18,100.01,-0.009998,0.01,0.0,0.01,-0.06994404,0.01
2021-06-25,100.67,0.65993401,0.67,0.65993401,0.67,0.6297481,0.67
2021-07-02,100.34,-0.32780372,-0.32780372,0.34,0.34,0.31993601,0.34
2021-07-09,100.17,-0.16942396,-0.15947374,0.17,0.17,0.6430222,0.17
2021-07-16,100.08,-0.08984726,-0.08984726,0.08,0.08,0.31071464,0.08
2021-07-23,100.04,-0.03996803,-0.70471464,0.04,-0.56654408,0.16019223,0.04
2021-07-30,100.02,-0.019992,-1.00950119,0.02,-0.28910378,0.08004803,0.02
2021-08-06,100.01,-0.009998,-1.01939826,0.01,-0.13979031,1.27594937,0.01
2021-08-13,100.01,0.0,-0.50736172,0.01,-1.02919347,0.64405756,0.01
2021-08-20,100.0,-0.009999,-0.25932575,0.0,-0.51730999,0.31096399,0.0
2021-08-27,100.0,0.0,-0.12983122,0.0,-0.25932575,0.16025641,0.0
2021-09-03,100.0,0.0,-0.06995103,0.0,-0.12983122,0.63399416,0.0
2021-09-10,100.0,0.0,-0.029991,0.0,-0.06995103,0.31096399,0.0
2021-09-17,100.0,0.0,-0.019996,0.0,-0.029991,0.16025641,0.0
2021-09-24,100.0,0.0,-0.009999,0.0,-0.94105993,0.08006405,0.0
2021-10-01,100.0,0.0,-0.66554088,0.0,-0.46780133,-1.31254318,0.0
2021-10-08,100.0,0.0,-0.33884792,-0.66554088,-0.23942538,-3.14769976,0.0
2021-10-15,107.09,7.09,6.90825596,6.73776537,6.96164602,5.38279866,7.09
2021-10-22,106.01,-1.00849753,5.92525979,5.83008885,5.94643214,5.15821843,6.01
2021-10-29,103.01,-2.82992171,2.96881248,2.24317618,2.97910627,2.38544876,3.01
2021-11-05,101.5,-1.4658771,1.47970406,0.45526524,1.48985101,1.19641077,1.5
2021-11-12,100.75,-0.73891626,0.73992601,0.22881019,-0.18823063,0.59910135,0.75
2021-11-19,100.38,-0.36724566,0.369963,0.11968881,-0.08957898,-0.4759072,0.38
2021-11-26,100.19,-0.18928073,0.19,0.0599221,-0.03990821,-0.97845424,0.19
2021-12-03,100.09,-0.09981036,0.09,0.01998601,-0.02996404,-1.23347148,0.09
2021-12-10,100.05,-0.03996403,0.05,0.019994,-0.009994,-1.35081838,0.05
2021-12-17,105.62,5.56721639,5.62,5.59888022,5.5883235,5.91656639,5.62
2021-12-24,102.81,-2.66048097,2.81,2.79972003,2.79972003,2.95413579,2.81
2021-12-31,101.41,-1.36173524,1.41,0.735075,1.39986001,1.48103673,1.41
2022-01-07,100.7,-0.70012819,0.7,0.35878015,0.7,0.3287835,0.7
